FUNCTION;THREADS;ITEMS;OPS;COMMITS;ABORTS;TIME (s);PROB;;;FUNCTION;THREADS;ITEMS;OPS;COMMITS;ABORTS;TIME (s);PROB;;;FUNCTION;THREADS;ITEMS;OPS;COMMITS;ABORTS;TIME (s);PROB
SEQUENTIAL;2;20;10;4000;2819;0.092068;0.4;;;MIXED;2;20;10;4000;1112;0.095765;0.4;;;RANDOM;2;20;10;4000;2091;0.098871;0.4
SEQUENTIAL;2;20;10;4000;2480;0.089952;0.4;;;MIXED;2;20;10;4000;1588;0.100257;0.4;;;RANDOM;2;20;10;4000;1108;0.095187;0.4
SEQUENTIAL;2;20;10;4000;4555;0.103378;0.2;;;MIXED;2;20;10;4000;2497;0.103550;0.2;;;RANDOM;2;20;10;4000;1828;0.096734;0.2
SEQUENTIAL;2;20;10;4000;206;0.089720;0.2;;;MIXED;2;20;10;4000;3592;0.104844;0.2;;;RANDOM;2;20;10;4000;1299;0.098021;0.2
SEQUENTIAL;2;20;10;4000;6096;0.097366;0.2;;;MIXED;2;20;10;4000;3996;0.108644;0.2;;;RANDOM;2;20;10;4000;3979;0.099841;0.2
SEQUENTIAL;2;20;10;4000;4119;0.092196;0.2;;;MIXED;2;20;10;4000;3645;0.118402;0.2;;;RANDOM;2;20;10;4000;2457;0.096396;0.2
SEQUENTIAL;2;20;10;4000;5896;0.097367;0.2;;;MIXED;2;20;10;4000;3406;0.102788;0.2;;;RANDOM;2;20;10;4000;2111;0.106402;0.2
SEQUENTIAL;2;20;10;4000;4799;0.094527;0.2;;;MIXED;2;20;10;4000;3505;0.104031;0.2;;;RANDOM;2;20;10;4000;1802;0.097036;0.2
SEQUENTIAL;2;20;10;4000;2352;0.092830;0.2;;;MIXED;2;20;10;4000;1613;0.101251;0.2;;;RANDOM;2;20;10;4000;2832;0.099491;0.2
SEQUENTIAL;2;20;10;4000;5146;0.092556;0.2;;;MIXED;2;20;10;4000;3507;0.109682;0.2;;;RANDOM;2;20;10;4000;1525;0.096954;0.2
SEQUENTIAL;2;20;10;4000;1454;0.094128;0.2;;;MIXED;2;20;10;4000;4342;0.112567;0.2;;;RANDOM;2;20;10;4000;1924;0.097070;0.2
SEQUENTIAL;2;20;10;4000;922;0.091667;0.2;;;MIXED;2;20;10;4000;2687;0.102190;0.2;;;RANDOM;2;20;10;4000;2216;0.098404;0.2
SEQUENTIAL;2;20;10;4000;4607;0.092904;0;;;MIXED;2;20;10;4000;4482;0.099229;0;;;RANDOM;2;20;10;4000;1024;0.094257;0
SEQUENTIAL;2;20;10;4000;11315;0.102265;0;;;MIXED;2;20;10;4000;4068;0.097586;0;;;RANDOM;2;20;10;4000;1002;0.090498;0
SEQUENTIAL;2;20;10;4000;777;0.085593;0;;;MIXED;2;20;10;4000;3035;0.094542;0;;;RANDOM;2;20;10;4000;1461;0.090223;0
SEQUENTIAL;2;20;10;4000;5093;0.092277;0;;;MIXED;2;20;10;4000;3121;0.097939;0;;;RANDOM;2;20;10;4000;931;0.094790;0
SEQUENTIAL;2;20;10;4000;3342;0.094529;0;;;MIXED;2;20;10;4000;6420;0.098938;0;;;RANDOM;2;20;10;4000;1693;0.090300;0
SEQUENTIAL;2;20;10;4000;3368;0.090053;0;;;MIXED;2;20;10;4000;4646;0.099817;0;;;RANDOM;2;20;10;4000;1350;0.094488;0
SEQUENTIAL;2;20;10;4000;3401;0.104466;0;;;MIXED;2;20;10;4000;4503;0.098509;0;;;RANDOM;2;20;10;4000;2213;0.091211;0
SEQUENTIAL;2;20;10;4000;5387;0.093651;0;;;MIXED;2;20;10;4000;4114;0.098644;0;;;RANDOM;2;20;10;4000;1714;0.095766;0
SEQUENTIAL;2;20;10;4000;3004;0.093799;0;;;MIXED;2;20;10;4000;4615;0.104369;0;;;RANDOM;2;20;10;4000;613;0.094086;0
SEQUENTIAL;2;20;10;4000;6062;0.093718;0;;;MIXED;2;20;10;4000;5371;0.100626;0;;;RANDOM;2;20;10;4000;2506;0.096524;0
SEQUENTIAL;2;30;2;4000;0;0.075812;1;;;MIXED;2;30;2;4000;0;0.081666;1;;;RANDOM;2;30;2;4000;0;0.076576;1
SEQUENTIAL;2;30;2;4000;0;0.086522;1;;;MIXED;2;30;2;4000;0;0.079450;1;;;RANDOM;2;30;2;4000;0;0.081772;1
SEQUENTIAL;2;30;2;4000;0;0.076126;1;;;MIXED;2;30;2;4000;0;0.080783;1;;;RANDOM;2;30;2;4000;0;0.080061;1
SEQUENTIAL;2;30;2;4000;0;0.075768;1;;;MIXED;2;30;2;4000;0;0.081058;1;;;RANDOM;2;30;2;4000;0;0.078532;1
SEQUENTIAL;2;30;2;4000;0;0.080628;1;;;MIXED;2;30;2;4000;0;0.079568;1;;;RANDOM;2;30;2;4000;0;0.075327;1
SEQUENTIAL;2;30;2;4000;0;0.078196;1;;;MIXED;2;30;2;4000;0;0.087400;1;;;RANDOM;2;30;2;4000;0;0.074509;1
SEQUENTIAL;2;30;2;4000;0;0.076169;1;;;MIXED;2;30;2;4000;0;0.080250;1;;;RANDOM;2;30;2;4000;0;0.078316;1
SEQUENTIAL;2;30;2;4000;0;0.075788;1;;;MIXED;2;30;2;4000;0;0.080268;1;;;RANDOM;2;30;2;4000;0;0.081785;1
SEQUENTIAL;2;30;2;4000;0;0.078586;1;;;MIXED;2;30;2;4000;0;0.073563;1;;;RANDOM;2;30;2;4000;0;0.080008;1
SEQUENTIAL;2;30;2;4000;0;0.075767;1;;;MIXED;2;30;2;4000;0;0.073960;1;;;RANDOM;2;30;2;4000;0;0.077930;1
SEQUENTIAL;2;30;2;4000;7;0.074348;0.8;;;MIXED;2;30;2;4000;16;0.081487;0.8;;;RANDOM;2;30;2;4000;9;0.079319;0.8
SEQUENTIAL;2;30;2;4000;23;0.078155;0.8;;;MIXED;2;30;2;4000;28;0.072087;0.8;;;RANDOM;2;30;2;4000;8;0.079708;0.8
SEQUENTIAL;2;30;2;4000;13;0.080916;0.8;;;MIXED;2;30;2;4000;8;0.075242;0.8;;;RANDOM;2;30;2;4000;7;0.074491;0.8
SEQUENTIAL;2;30;2;4000;1;0.077031;0.8;;;MIXED;2;30;2;4000;8;0.081268;0.8;;;RANDOM;2;30;2;4000;3;0.081345;0.8
SEQUENTIAL;2;30;2;4000;9;0.081380;0.8;;;MIXED;2;30;2;4000;19;0.081486;0.8;;;RANDOM;2;30;2;4000;3;0.078470;0.8
SEQUENTIAL;2;30;2;4000;3;0.077324;0.8;;;MIXED;2;30;2;4000;21;0.083819;0.8;;;RANDOM;2;30;2;4000;21;0.074413;0.8
SEQUENTIAL;2;30;2;4000;2;0.071626;0.8;;;MIXED;2;30;2;4000;15;0.081885;0.8;;;RANDOM;2;30;2;4000;6;0.080159;0.8
SEQUENTIAL;2;30;2;4000;0;0.071760;0.8;;;MIXED;2;30;2;4000;23;0.079661;0.8;;;RANDOM;2;30;2;4000;10;0.082856;0.8
SEQUENTIAL;2;30;2;4000;4;0.076573;0.8;;;MIXED;2;30;2;4000;10;0.086161;0.8;;;RANDOM;2;30;2;4000;2;0.081171;0.8
SEQUENTIAL;2;30;2;4000;13;0.072592;0.8;;;MIXED;2;30;2;4000;12;0.080990;0.8;;;RANDOM;2;30;2;4000;37;0.081329;0.8
SEQUENTIAL;2;30;2;4000;38;0.079304;0.6;;;MIXED;2;30;2;4000;14;0.073935;0.6;;;RANDOM;2;30;2;4000;3;0.082918;0.6
SEQUENTIAL;2;30;2;4000;48;0.071997;0.6;;;MIXED;2;30;2;4000;29;0.081389;0.6;;;RANDOM;2;30;2;4000;28;0.079748;0.6
SEQUENTIAL;2;30;2;4000;20;0.078698;0.6;;;MIXED;2;30;2;4000;15;0.075068;0.6;;;RANDOM;2;30;2;4000;13;0.079069;0.6
SEQUENTIAL;2;30;2;4000;57;0.076779;0.6;;;MIXED;2;30;2;4000;5;0.083854;0.6;;;RANDOM;2;30;2;4000;41;0.082434;0.6
SEQUENTIAL;2;30;2;4000;50;0.083735;0.6;;;MIXED;2;30;2;4000;8;0.081414;0.6;;;RANDOM;2;30;2;4000;20;0.081046;0.6
SEQUENTIAL;2;30;2;4000;29;0.079407;0.6;;;MIXED;2;30;2;4000;21;0.080727;0.6;;;RANDOM;2;30;2;4000;20;0.084545;0.6
SEQUENTIAL;2;30;2;4000;43;0.077013;0.6;;;MIXED;2;30;2;4000;25;0.080167;0.6;;;RANDOM;2;30;2;4000;19;0.079601;0.6
SEQUENTIAL;2;30;2;4000;32;0.083034;0.6;;;MIXED;2;30;2;4000;7;0.074134;0.6;;;RANDOM;2;30;2;4000;7;0.079423;0.6
SEQUENTIAL;2;30;2;4000;12;0.074951;0.6;;;MIXED;2;30;2;4000;7;0.080607;0.6;;;RANDOM;2;30;2;4000;25;0.085415;0.6
SEQUENTIAL;2;30;2;4000;38;0.077149;0.6;;;MIXED;2;30;2;4000;19;0.081247;0.6;;;RANDOM;2;30;2;4000;10;0.078642;0.6
SEQUENTIAL;2;30;2;4000;29;0.077161;0.4;;;MIXED;2;30;2;4000;34;0.081613;0.4;;;RANDOM;2;30;2;4000;7;0.074687;0.4
SEQUENTIAL;2;30;2;4000;61;0.079497;0.4;;;MIXED;2;30;2;4000;17;0.087791;0.4;;;RANDOM;2;30;2;4000;69;0.079498;0.4
SEQUENTIAL;2;30;2;4000;99;0.079512;0.4;;;MIXED;2;30;2;4000;31;0.081117;0.4;;;RANDOM;2;30;2;4000;25;0.079973;0.4
SEQUENTIAL;2;30;2;4000;41;0.075946;0.4;;;MIXED;2;30;2;4000;46;0.080332;0.4;;;RANDOM;2;30;2;4000;11;0.081505;0.4
SEQUENTIAL;2;30;2;4000;5;0.079425;0.4;;;MIXED;2;30;2;4000;71;0.087046;0.4;;;RANDOM;2;30;2;4000;101;0.081314;0.4
SEQUENTIAL;2;30;2;4000;21;0.077117;0.4;;;MIXED;2;30;2;4000;40;0.080441;0.4;;;RANDOM;2;30;2;4000;20;0.071754;0.4
SEQUENTIAL;2;30;2;4000;51;0.088930;0.4;;;MIXED;2;30;2;4000;27;0.081818;0.4;;;RANDOM;2;30;2;4000;29;0.078789;0.4
SEQUENTIAL;2;30;2;4000;38;0.076916;0.4;;;MIXED;2;30;2;4000;21;0.081496;0.4;;;RANDOM;2;30;2;4000;14;0.079661;0.4
SEQUENTIAL;2;30;2;4000;19;0.080584;0.4;;;MIXED;2;30;2;4000;49;0.080808;0.4;;;RANDOM;2;30;2;4000;30;0.083356;0.4
SEQUENTIAL;2;30;2;4000;27;0.077697;0.4;;;MIXED;2;30;2;4000;44;0.078354;0.4;;;RANDOM;2;30;2;4000;35;0.081052;0.4
SEQUENTIAL;2;30;2;4000;142;0.080012;0.2;;;MIXED;2;30;2;4000;28;0.082582;0.2;;;RANDOM;2;30;2;4000;31;0.089628;0.2
SEQUENTIAL;2;30;2;4000;88;0.078913;0.2;;;MIXED;2;30;2;4000;41;0.084644;0.2;;;RANDOM;2;30;2;4000;26;0.082662;0.2
SEQUENTIAL;2;30;2;4000;80;0.086178;0.2;;;MIXED;2;30;2;4000;40;0.080008;0.2;;;RANDOM;2;30;2;4000;77;0.079694;0.2
SEQUENTIAL;2;30;2;4000;129;0.077366;0.2;;;MIXED;2;30;2;4000;42;0.082285;0.2;;;RANDOM;2;30;2;4000;61;0.087328;0.2
SEQUENTIAL;2;30;2;4000;65;0.082216;0.2;;;MIXED;2;30;2;4000;25;0.080554;0.2;;;RANDOM;2;30;2;4000;19;0.083522;0.2
SEQUENTIAL;2;30;2;4000;68;0.078476;0.2;;;MIXED;2;30;2;4000;46;0.086468;0.2;;;RANDOM;2;30;2;4000;15;0.080643;0.2
SEQUENTIAL;2;30;2;4000;12;0.078829;0.2;;;MIXED;2;30;2;4000;63;0.081814;0.2;;;RANDOM;2;30;2;4000;27;0.076672;0.2
SEQUENTIAL;2;30;2;4000;74;0.081640;0.2;;;MIXED;2;30;2;4000;51;0.082768;0.2;;;RANDOM;2;30;2;4000;13;0.081440;0.2
SEQUENTIAL;2;30;2;4000;13;0.079088;0.2;;;MIXED;2;30;2;4000;43;0.079991;0.2;;;RANDOM;2;30;2;4000;9;0.078943;0.2
SEQUENTIAL;2;30;2;4000;29;0.073435;0.2;;;MIXED;2;30;2;4000;60;0.081151;0.2;;;RANDOM;2;30;2;4000;28;0.084981;0.2
SEQUENTIAL;2;30;2;4000;119;0.074820;0;;;MIXED;2;30;2;4000;56;0.084159;0;;;RANDOM;2;30;2;4000;6;0.079940;0
SEQUENTIAL;2;30;2;4000;50;0.073143;0;;;MIXED;2;30;2;4000;65;0.082136;0;;;RANDOM;2;30;2;4000;61;0.081518;0
SEQUENTIAL;2;30;2;4000;6;0.078464;0;;;MIXED;2;30;2;4000;65;0.081810;0;;;RANDOM;2;30;2;4000;5;0.081202;0
SEQUENTIAL;2;30;2;4000;38;0.091353;0;;;MIXED;2;30;2;4000;71;0.080958;0;;;RANDOM;2;30;2;4000;0;0.080410;0
SEQUENTIAL;2;30;2;4000;5;0.077377;0;;;MIXED;2;30;2;4000;96;0.081020;0;;;RANDOM;2;30;2;4000;4;0.081299;0
SEQUENTIAL;2;30;2;4000;16;0.088759;0;;;MIXED;2;30;2;4000;63;0.080331;0;;;RANDOM;2;30;2;4000;28;0.081104;0
SEQUENTIAL;2;30;2;4000;30;0.079932;0;;;MIXED;2;30;2;4000;86;0.081728;0;;;RANDOM;2;30;2;4000;34;0.079676;0
SEQUENTIAL;2;30;2;4000;28;0.079604;0;;;MIXED;2;30;2;4000;61;0.081299;0;;;RANDOM;2;30;2;4000;23;0.085711;0
SEQUENTIAL;2;30;2;4000;30;0.078381;0;;;MIXED;2;30;2;4000;72;0.077149;0;;;RANDOM;2;30;2;4000;24;0.080458;0
SEQUENTIAL;2;30;2;4000;24;0.079379;0;;;MIXED;2;30;2;4000;72;0.084874;0;;;RANDOM;2;30;2;4000;7;0.076983;0
SEQUENTIAL;2;30;5;4000;0;0.080890;1;;;MIXED;2;30;5;4000;0;0.085585;1;;;RANDOM;2;30;5;4000;0;0.088541;1
SEQUENTIAL;2;30;5;4000;0;0.084501;1;;;MIXED;2;30;5;4000;0;0.084339;1;;;RANDOM;2;30;5;4000;0;0.085847;1
SEQUENTIAL;2;30;5;4000;0;0.088259;1;;;MIXED;2;30;5;4000;0;0.079374;1;;;RANDOM;2;30;5;4000;0;0.083913;1
SEQUENTIAL;2;30;5;4000;0;0.083585;1;;;MIXED;2;30;5;4000;0;0.093761;1;;;RANDOM;2;30;5;4000;0;0.079071;1
SEQUENTIAL;2;30;5;4000;0;0.081511;1;;;MIXED;2;30;5;4000;0;0.084803;1;;;RANDOM;2;30;5;4000;0;0.084250;1
SEQUENTIAL;2;30;5;4000;0;0.090610;1;;;MIXED;2;30;5;4000;0;0.089944;1;;;RANDOM;2;30;5;4000;0;0.085197;1
SEQUENTIAL;2;30;5;4000;0;0.074101;1;;;MIXED;2;30;5;4000;0;0.087447;1;;;RANDOM;2;30;5;4000;0;0.081874;1
SEQUENTIAL;2;30;5;4000;0;0.081641;1;;;MIXED;2;30;5;4000;0;0.086700;1;;;RANDOM;2;30;5;4000;0;0.083921;1
SEQUENTIAL;2;30;5;4000;0;0.084545;1;;;MIXED;2;30;5;4000;0;0.085905;1;;;RANDOM;2;30;5;4000;0;0.089205;1
SEQUENTIAL;2;30;5;4000;0;0.073894;1;;;MIXED;2;30;5;4000;0;0.085382;1;;;RANDOM;2;30;5;4000;0;0.083474;1
SEQUENTIAL;2;30;5;4000;11;0.081955;0.8;;;MIXED;2;30;5;4000;42;0.084599;0.8;;;RANDOM;2;30;5;4000;14;0.085821;0.8
SEQUENTIAL;2;30;5;4000;23;0.083932;0.8;;;MIXED;2;30;5;4000;138;0.093140;0.8;;;RANDOM;2;30;5;4000;10;0.085559;0.8
SEQUENTIAL;2;30;5;4000;35;0.082885;0.8;;;MIXED;2;30;5;4000;72;0.087309;0.8;;;RANDOM;2;30;5;4000;11;0.076470;0.8
SEQUENTIAL;2;30;5;4000;10;0.081761;0.8;;;MIXED;2;30;5;4000;71;0.088712;0.8;;;RANDOM;2;30;5;4000;25;0.086033;0.8
SEQUENTIAL;2;30;5;4000;285;0.078285;0.8;;;MIXED;2;30;5;4000;49;0.086750;0.8;;;RANDOM;2;30;5;4000;24;0.083806;0.8
SEQUENTIAL;2;30;5;4000;16;0.083583;0.8;;;MIXED;2;30;5;4000;128;0.085512;0.8;;;RANDOM;2;30;5;4000;25;0.082093;0.8
SEQUENTIAL;2;30;5;4000;331;0.085199;0.8;;;MIXED;2;30;5;4000;160;0.087035;0.8;;;RANDOM;2;30;5;4000;51;0.088784;0.8
SEQUENTIAL;2;30;5;4000;30;0.084212;0.8;;;MIXED;2;30;5;4000;101;0.088716;0.8;;;RANDOM;2;30;5;4000;17;0.084808;0.8
SEQUENTIAL;2;30;5;4000;15;0.079259;0.8;;;MIXED;2;30;5;4000;160;0.084840;0.8;;;RANDOM;2;30;5;4000;20;0.089749;0.8
SEQUENTIAL;2;30;5;4000;116;0.077996;0.8;;;MIXED;2;30;5;4000;118;0.087672;0.8;;;RANDOM;2;30;5;4000;36;0.087948;0.8
SEQUENTIAL;2;30;5;4000;328;0.082931;0.6;;;MIXED;2;30;5;4000;258;0.090136;0.6;;;RANDOM;2;30;5;4000;102;0.089935;0.6
SEQUENTIAL;2;30;5;4000;320;0.090147;0.6;;;MIXED;2;30;5;4000;191;0.086869;0.6;;;RANDOM;2;30;5;4000;207;0.084779;0.6
SEQUENTIAL;2;30;5;4000;261;0.083899;0.6;;;MIXED;2;30;5;4000;169;0.079406;0.6;;;RANDOM;2;30;5;4000;16;0.084497;0.6
SEQUENTIAL;2;30;5;4000;190;0.087395;0.6;;;MIXED;2;30;5;4000;196;0.087105;0.6;;;RANDOM;2;30;5;4000;155;0.086479;0.6
SEQUENTIAL;2;30;5;4000;336;0.082494;0.6;;;MIXED;2;30;5;4000;182;0.089050;0.6;;;RANDOM;2;30;5;4000;253;0.086171;0.6
SEQUENTIAL;2;30;5;4000;164;0.078192;0.6;;;MIXED;2;30;5;4000;219;0.082081;0.6;;;RANDOM;2;30;5;4000;29;0.084465;0.6
SEQUENTIAL;2;30;5;4000;12;0.086251;0.6;;;MIXED;2;30;5;4000;205;0.087926;0.6;;;RANDOM;2;30;5;4000;55;0.081900;0.6
SEQUENTIAL;2;30;5;4000;439;0.084728;0.6;;;MIXED;2;30;5;4000;211;0.087232;0.6;;;RANDOM;2;30;5;4000;18;0.085016;0.6
SEQUENTIAL;2;30;5;4000;63;0.087559;0.6;;;MIXED;2;30;5;4000;244;0.091818;0.6;;;RANDOM;2;30;5;4000;58;0.082764;0.6
SEQUENTIAL;2;30;5;4000;129;0.085558;0.6;;;MIXED;2;30;5;4000;172;0.089273;0.6;;;RANDOM;2;30;5;4000;113;0.094826;0.6
SEQUENTIAL;2;30;5;4000;16;0.083865;0.4;;;MIXED;2;30;5;4000;91;0.081444;0.4;;;RANDOM;2;30;5;4000;110;0.084983;0.4
SEQUENTIAL;2;30;5;4000;28;0.087423;0.4;;;MIXED;2;30;5;4000;150;0.086375;0.4;;;RANDOM;2;30;5;4000;168;0.085088;0.4
SEQUENTIAL;2;30;5;4000;28;0.085106;0.4;;;MIXED;2;30;5;4000;6;0.084938;0.4;;;RANDOM;2;30;5;4000;101;0.088708;0.4
SEQUENTIAL;2;30;5;4000;61;0.084465;0.4;;;MIXED;2;30;5;4000;299;0.089475;0.4;;;RANDOM;2;30;5;4000;367;0.086659;0.4
SEQUENTIAL;2;30;5;4000;41;0.084170;0.4;;;MIXED;2;30;5;4000;209;0.087035;0.4;;;RANDOM;2;30;5;4000;228;0.088954;0.4
SEQUENTIAL;2;30;5;4000;47;0.084664;0.4;;;MIXED;2;30;5;4000;93;0.085160;0.4;;;RANDOM;2;30;5;4000;15;0.086462;0.4
SEQUENTIAL;2;30;5;4000;26;0.083067;0.4;;;MIXED;2;30;5;4000;212;0.089871;0.4;;;RANDOM;2;30;5;4000;324;0.091464;0.4
SEQUENTIAL;2;30;5;4000;48;0.084274;0.4;;;MIXED;2;30;5;4000;206;0.086869;0.4;;;RANDOM;2;30;5;4000;141;0.086797;0.4
SEQUENTIAL;2;30;5;4000;55;0.084535;0.4;;;MIXED;2;30;5;4000;141;0.081301;0.4;;;RANDOM;2;30;5;4000;419;0.087888;0.4
SEQUENTIAL;2;30;5;4000;52;0.083834;0.4;;;MIXED;2;30;5;4000;291;0.086154;0.4;;;RANDOM;2;30;5;4000;319;0.094017;0.4
SEQUENTIAL;2;30;5;4000;116;0.091552;0.2;;;MIXED;2;30;5;4000;295;0.086364;0.2;;;RANDOM;2;30;5;4000;175;0.085988;0.2
SEQUENTIAL;2;30;5;4000;13;0.082223;0.2;;;MIXED;2;30;5;4000;400;0.086882;0.2;;;RANDOM;2;30;5;4000;191;0.089583;0.2
SEQUENTIAL;2;30;5;4000;38;0.088866;0.2;;;MIXED;2;30;5;4000;296;0.081762;0.2;;;RANDOM;2;30;5;4000;92;0.085990;0.2
SEQUENTIAL;2;30;5;4000;60;0.088866;0.2;;;MIXED;2;30;5;4000;115;0.087824;0.2;;;RANDOM;2;30;5;4000;232;0.084856;0.2
SEQUENTIAL;2;30;5;4000;57;0.082259;0.2;;;MIXED;2;30;5;4000;203;0.090249;0.2;;;RANDOM;2;30;5;4000;315;0.082503;0.2
SEQUENTIAL;2;30;5;4000;36;0.084955;0.2;;;MIXED;2;30;5;4000;293;0.084816;0.2;;;RANDOM;2;30;5;4000;72;0.086999;0.2
SEQUENTIAL;2;30;5;4000;72;0.085710;0.2;;;MIXED;2;30;5;4000;561;0.091512;0.2;;;RANDOM;2;30;5;4000;39;0.085476;0.2
SEQUENTIAL;2;30;5;4000;31;0.083400;0.2;;;MIXED;2;30;5;4000;133;0.088345;0.2;;;RANDOM;2;30;5;4000;384;0.089462;0.2
SEQUENTIAL;2;30;5;4000;40;0.086054;0.2;;;MIXED;2;30;5;4000;156;0.086428;0.2;;;RANDOM;2;30;5;4000;41;0.086228;0.2
SEQUENTIAL;2;30;5;4000;84;0.082849;0.2;;;MIXED;2;30;5;4000;194;0.088957;0.2;;;RANDOM;2;30;5;4000;121;0.089304;0.2
SEQUENTIAL;2;30;5;4000;599;0.083861;0;;;MIXED;2;30;5;4000;583;0.084944;0;;;RANDOM;2;30;5;4000;249;0.090477;0
SEQUENTIAL;2;30;5;4000;35;0.084002;0;;;MIXED;2;30;5;4000;687;0.090683;0;;;RANDOM;2;30;5;4000;25;0.086164;0
SEQUENTIAL;2;30;5;4000;351;0.084629;0;;;MIXED;2;30;5;4000;652;0.089092;0;;;RANDOM;2;30;5;4000;151;0.087228;0
SEQUENTIAL;2;30;5;4000;62;0.085902;0;;;MIXED;2;30;5;4000;573;0.088175;0;;;RANDOM;2;30;5;4000;280;0.088375;0
SEQUENTIAL;2;30;5;4000;543;0.085002;0;;;MIXED;2;30;5;4000;524;0.084492;0;;;RANDOM;2;30;5;4000;204;0.085189;0
SEQUENTIAL;2;30;5;4000;122;0.088273;0;;;MIXED;2;30;5;4000;656;0.087884;0;;;RANDOM;2;30;5;4000;63;0.085021;0
SEQUENTIAL;2;30;5;4000;468;0.083895;0;;;MIXED;2;30;5;4000;560;0.088180;0;;;RANDOM;2;30;5;4000;65;0.086832;0
SEQUENTIAL;2;30;5;4000;57;0.089571;0;;;MIXED;2;30;5;4000;613;0.086604;0;;;RANDOM;2;30;5;4000;333;0.084942;0
SEQUENTIAL;2;30;5;4000;281;0.084039;0;;;MIXED;2;30;5;4000;640;0.091349;0;;;RANDOM;2;30;5;4000;51;0.087585;0
SEQUENTIAL;2;30;5;4000;391;0.087221;0;;;MIXED;2;30;5;4000;488;0.086440;0;;;RANDOM;2;30;5;4000;75;0.094748;0
SEQUENTIAL;2;30;10;4000;0;0.092842;1;;;MIXED;2;30;10;4000;0;0.096383;1;;;RANDOM;2;30;10;4000;0;0.095406;1
SEQUENTIAL;2;30;10;4000;0;0.092161;1;;;MIXED;2;30;10;4000;0;0.095507;1;;;RANDOM;2;30;10;4000;0;0.097472;1
SEQUENTIAL;2;30;10;4000;0;0.082773;1;;;MIXED;2;30;10;4000;0;0.096005;1;;;RANDOM;2;30;10;4000;0;0.093462;1
SEQUENTIAL;2;30;10;4000;0;0.088996;1;;;MIXED;2;30;10;4000;0;0.096334;1;;;RANDOM;2;30;10;4000;0;0.093016;1
SEQUENTIAL;2;30;10;4000;0;0.090810;1;;;MIXED;2;30;10;4000;0;0.094215;1;;;RANDOM;2;30;10;4000;0;0.088442;1
SEQUENTIAL;2;30;10;4000;0;0.097758;1;;;MIXED;2;30;10;4000;0;0.094178;1;;;RANDOM;2;30;10;4000;0;0.093479;1
SEQUENTIAL;2;30;10;4000;0;0.092099;1;;;MIXED;2;30;10;4000;0;0.092014;1;;;RANDOM;2;30;10;4000;0;0.094772;1
SEQUENTIAL;2;30;10;4000;0;0.100428;1;;;MIXED;2;30;10;4000;0;0.095142;1;;;RANDOM;2;30;10;4000;0;0.093949;1
SEQUENTIAL;2;30;10;4000;0;0.096464;1;;;MIXED;2;30;10;4000;0;0.087599;1;;;RANDOM;2;30;10;4000;0;0.085000;1
SEQUENTIAL;2;30;10;4000;0;0.091346;1;;;MIXED;2;30;10;4000;0;0.089399;1;;;RANDOM;2;30;10;4000;0;0.093208;1
SEQUENTIAL;2;30;10;4000;1144;0.089516;0.8;;;MIXED;2;30;10;4000;665;0.104808;0.8;;;RANDOM;2;30;10;4000;180;0.093426;0.8
SEQUENTIAL;2;30;10;4000;698;0.089304;0.8;;;MIXED;2;30;10;4000;443;0.095187;0.8;;;RANDOM;2;30;10;4000;412;0.097417;0.8
SEQUENTIAL;2;30;10;4000;422;0.089098;0.8;;;MIXED;2;30;10;4000;681;0.102154;0.8;;;RANDOM;2;30;10;4000;183;0.093404;0.8
SEQUENTIAL;2;30;10;4000;170;0.088848;0.8;;;MIXED;2;30;10;4000;315;0.094327;0.8;;;RANDOM;2;30;10;4000;395;0.098510;0.8
SEQUENTIAL;2;30;10;4000;1782;0.094981;0.8;;;MIXED;2;30;10;4000;646;0.097977;0.8;;;RANDOM;2;30;10;4000;233;0.094039;0.8
SEQUENTIAL;2;30;10;4000;1398;0.093054;0.8;;;MIXED;2;30;10;4000;393;0.097543;0.8;;;RANDOM;2;30;10;4000;161;0.090662;0.8
SEQUENTIAL;2;30;10;4000;935;0.087582;0.8;;;MIXED;2;30;10;4000;538;0.095670;0.8;;;RANDOM;2;30;10;4000;153;0.093835;0.8
SEQUENTIAL;2;30;10;4000;1661;0.094449;0.8;;;MIXED;2;30;10;4000;647;0.113377;0.8;;;RANDOM;2;30;10;4000;158;0.098618;0.8
SEQUENTIAL;2;30;10;4000;1218;0.088827;0.8;;;MIXED;2;30;10;4000;709;0.098834;0.8;;;RANDOM;2;30;10;4000;156;0.095880;0.8
SEQUENTIAL;2;30;10;4000;1261;0.095257;0.8;;;MIXED;2;30;10;4000;456;0.099250;0.8;;;RANDOM;2;30;10;4000;288;0.093321;0.8
SEQUENTIAL;2;30;10;4000;2545;0.097102;0.6;;;MIXED;2;30;10;4000;1137;0.098383;0.6;;;RANDOM;2;30;10;4000;394;0.094604;0.6
SEQUENTIAL;2;30;10;4000;1852;0.092573;0.6;;;MIXED;2;30;10;4000;1124;0.101752;0.6;;;RANDOM;2;30;10;4000;735;0.100266;0.6
SEQUENTIAL;2;30;10;4000;1450;0.094359;0.6;;;MIXED;2;30;10;4000;994;0.096442;0.6;;;RANDOM;2;30;10;4000;571;0.096144;0.6
SEQUENTIAL;2;30;10;4000;875;0.089289;0.6;;;MIXED;2;30;10;4000;981;0.100342;0.6;;;RANDOM;2;30;10;4000;525;0.096000;0.6
